-6.558384463892293070e-03
3.780962533998112780e-03
2.840375706230796951e-03
-9.824725809604725139e-04
5.808852650064305970e-03
4.928959892915331202e-03
8.370406569788246473e-03
2.762389521175056054e-02
1.221988530391277319e-02
5.701380235445340991e-03
-1.889948726754878355e-04
-3.333811453827787308e-03
2.203875260470146424e-02
1.446801252628603096e-02
2.731627349339006347e-02
2.740862770248221267e-03
6.186644473634895017e-03
5.296453483014810018e-03
8.872680482323504897e-03
1.633200231881263079e-02
7.436798040325774510e-03
1.936322518173492482e-03
6.738384157002151771e-03
1.341245648242976075e-02
-2.996538923792305001e-05
5.555573172972060568e-03
6.900564126400391980e-04
2.732609737133041665e-03
6.512162335253384240e-03
1.666551771860743617e-05
5.606156854772052778e-03
5.017628122334374940e-03
-9.124583268937949080e-04
1.883037785313734780e-03
2.345369442841024193e-02
1.152526904915495559e-02
-7.785961912665138006e-04
-4.662016006418567664e-03
1.623310918627358414e-03
2.794025935676660612e-03
1.527347193868493387e-03
3.059299502157222621e-03
2.352256585096366981e-02
1.879312466675598292e-03
3.352170291587894257e-03
2.055697348427896337e-02
2.585926253732509505e-03
2.165158195796913765e-03
4.603716576230122530e-03
5.649329038529523131e-04
6.547581181352965431e-04
2.572978069332577597e-02
1.493187225942233659e-02
4.306413672722414487e-03
2.052865338253329064e-02
3.148533606269380419e-03
-5.802377231585434045e-04
6.032246167451986961e-03
3.711934790324003790e-03
2.743788198800702072e-03
1.532907754236375632e-03
7.777088566175089160e-03
3.933964214285099077e-03
2.766630193970530567e-03
1.572924262494264456e-04
2.225219487624370898e-02
3.993350145802811342e-03
3.046086439611951809e-03
1.032348839155488619e-02
3.769595834873597814e-06
1.496837608123317322e-02
2.041925119593991644e-02
-6.851802743238217652e-04
-3.597037943936943344e-04
8.214116813577251180e-03
2.281772082596959274e-03
5.633399460511853349e-03
-3.188963575287792618e-03
5.612965991074770353e-04
2.357383395015261174e-03
6.173750227924965778e-03
5.970562410902859919e-03
8.397237115230124158e-03
-5.180238020817876272e-03
3.195386483892458801e-03
2.320118755727925905e-02
6.593151153523856174e-03
5.991832214614791104e-03
2.397282143561847018e-03
3.375498414793270258e-03
1.637143196562811098e-02
1.969854265287977746e-02
6.542166268017101001e-03
3.790006788357945392e-05
4.343107478423306744e-03
1.893332295757379352e-02
7.181401732003224979e-03
1.451191693808358968e-02
9.130249552614883111e-04
5.085484519643372961e-03
1.884963632685511883e-02
1.211952437743850884e-02
